index,expected,baseline_status,baseline_time,improved_status,improved_time,formula
1041,not_proved,not_proved,8.458970114588737e-06,not_proved,1.874985173344612e-05,(∃x.Q(x) → Q(b))
1042,valid,valid,6.58305361866951e-06,valid,1.4125136658549309e-05,(∀x.Q(x) → Q(c))
1043,valid,valid,7.4999406933784485e-06,valid,1.637497916817665e-05,(Q(c) → ∃x.Q(x))
1044,valid,valid,1.5333062037825584e-05,valid,4.2041996493935585e-05,(∀x.(Q(x) → R(x)) → (Q(c) → R(c)))
1045,not_proved,not_proved,8.416129276156425e-06,not_proved,1.841713674366474e-05,(Q(c) → ∀x.Q(x))
1046,not_proved,not_proved,8.249888196587563e-06,not_proved,1.8625054508447647e-05,(∃x.Q(x) → Q(c))
1047,valid,valid,1.591583713889122e-05,valid,3.374996595084667e-05,(∃x.Q(x) → ∃x.(Q(x) ∨ R(x)))
1048,valid,valid,2.4458859115839005e-05,valid,5.787517875432968e-05,(∃x.(Q(x) ∧ R(x)) → (∃x.Q(x) ∧ ∃x.R(x)))
1049,valid,valid,2.7667032554745674e-05,valid,6.345799192786217e-05,(∀x.(Q(x) ∧ R(x)) → (∀x.Q(x) ∧ ∀x.R(x)))
1050,valid,valid,1.570815220475197e-05,valid,3.304099664092064e-05,(¬∃x.Q(x) → ∀x.¬Q(x))
1051,valid,valid,1.879199407994747e-05,valid,3.637513145804405e-05,(¬∀x.Q(x) → ∃x.¬Q(x))
1052,valid,valid,7.040798664093018e-06,valid,1.4833174645900726e-05,(∀x.M(x) → M(a))
1053,valid,valid,7.2089023888111115e-06,valid,1.6249949112534523e-05,(M(a) → ∃x.M(x))
1054,valid,valid,1.687486656010151e-05,valid,4.2250147089362144e-05,(∀x.(M(x) → N(x)) → (M(a) → N(a)))
1055,not_proved,not_proved,1.2792181223630905e-05,not_proved,2.5124987587332726e-05,(∃x.M(x) → ∀x.M(x))
1056,not_proved,not_proved,8.290866389870644e-06,not_proved,1.8541933968663216e-05,(M(a) → ∀x.M(x))
1057,not_proved,not_proved,8.292030543088913e-06,not_proved,1.879199407994747e-05,(∃x.M(x) → M(a))
1058,valid,valid,6.582820788025856e-06,valid,1.4166813343763351e-05,(∀x.M(x) → M(b))
1059,valid,valid,7.3749106377363205e-06,valid,1.5625031664967537e-05,(M(b) → ∃x.M(x))
1060,valid,valid,1.5292083844542503e-05,valid,4.2625004425644875e-05,(∀x.(M(x) → N(x)) → (M(b) → N(b)))
1061,not_proved,not_proved,8.37491825222969e-06,not_proved,1.8582912161946297e-05,(M(b) → ∀x.M(x))
1062,not_proved,not_proved,8.208910003304482e-06,not_proved,1.8707942217588425e-05,(∃x.M(x) → M(b))
1063,valid,valid,6.458954885601997e-06,valid,1.3666925951838493e-05,(∀x.M(x) → M(c))
1064,valid,valid,7.209135219454765e-06,valid,1.537497155368328e-05,(M(c) → ∃x.M(x))
1065,valid,valid,1.5208031982183456e-05,valid,4.2209168896079063e-05,(∀x.(M(x) → N(x)) → (M(c) → N(c)))
1066,not_proved,not_proved,8.5409265011549e-06,not_proved,1.8666032701730728e-05,(M(c) → ∀x.M(x))
1067,not_proved,not_proved,8.209142833948135e-06,not_proved,1.854216679930687e-05,(∃x.M(x) → M(c))
1068,valid,valid,1.5165889635682106e-05,valid,3.333296626806259e-05,(∃x.M(x) → ∃x.(M(x) ∨ N(x)))
1069,valid,valid,2.4582957848906517e-05,valid,5.729193799197674e-05,(∃x.(M(x) ∧ N(x)) → (∃x.M(x) ∧ ∃x.N(x)))
1070,valid,valid,4.9541937187314034e-05,valid,6.487499922513962e-05,((∀x.M(x) ∧ ∀x.N(x)) → ∀x.(M(x) ∧ N(x)))
1071,valid,valid,2.787495031952858e-05,valid,6.312504410743713e-05,(∀x.(M(x) ∧ N(x)) → (∀x.M(x) ∧ ∀x.N(x)))
1072,not_proved,not_proved,1.258309930562973e-05,not_proved,2.5667017325758934e-05,(∃x.A1(x) → ∀x.A1(x))
1073,not_proved,not_proved,8.458038792014122e-06,not_proved,1.833401620388031e-05,(A1(a) → ∀x.A1(x))
1074,not_proved,not_proved,8.417060598731041e-06,not_proved,1.8832972273230553e-05,(∃x.A1(x) → A1(a))
1075,not_proved,not_proved,8.083879947662354e-06,not_proved,1.8292106688022614e-05,(A1(b) → ∀x.A1(x))
1076,not_proved,not_proved,8.207978680729866e-06,not_proved,1.8458114936947823e-05,(∃x.A1(x) → A1(b))
1077,not_proved,not_proved,8.292030543088913e-06,not_proved,1.8083956092596054e-05,(A1(c) → ∀x.A1(x))
1078,not_proved,not_proved,8.250121027231216e-06,not_proved,1.8832972273230553e-05,(∃x.A1(x) → A1(c))
1079,not_proved,not_proved,1.5625031664967537e-05,not_proved,3.083306364715099e-05,"(∃x.∃y.R(x, y) → R(a, b))"
1080,not_proved,not_proved,1.3874843716621399e-05,not_proved,2.950010821223259e-05,"(∃x.∃y.S(x, y) → S(a, b))"
1081,not_proved,not_proved,1.3916054740548134e-05,not_proved,2.9250048100948334e-05,"(∃x.∃y.T(x, y) → T(a, b))"
